#,Segments,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,,
#,num_ytids=20371,num_segs=20371,num_unique_labels=527,num_positive_labels=51804,,,,,,,,,,,,,,
#,YTID,start_seconds,end_seconds,positive_labels,,,,,,,,,,,,,,
1909,42IahK-zxj0,30,40,/m/01jg1z,,,,,,,,,,,,1909,,
1910,42P93B_GzGA,30,40,/m/07yv9,/m/0gvgw0,/m/0k4j,,,,,,,,,,1910,,
1911,42P9iTEpiok,30,40,/m/015y_n,/m/04rlf,/m/0glt670,,,,,,,,,,1911,,
1912,42QgE4mM55I,30,40,/m/04rlf,/t/dd00003,/t/dd00005,,,,,,,,,,1912,,
1913,43-Ju5yJxjA,120,130,/m/02p01q,/m/07pdjhy,,,,,,,,,,,1913,,done
1914,43R5uK6JJoA,30,40,/m/09t49,/m/09x0r,/t/dd00129,,,,,,,,,,1914,,big-cow02
1915,446etGsnI_E,30,40,/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk,,,,,,,1915,,big-cow02
1916,44FH_mXBLTA,30,40,/m/07hvw1,/m/09x0r,,,,,,,,,,,1916,,big-cow02
1917,44Nt8WOHyyU,40,50,/m/0mkg,,,,,,,,,,,,1917,,big-cow02
1918,44pSl3RuM-c,230,240,/m/015lz1,/m/04rlf,/m/07q4ntr,,,,,,,,,,1918,,big-cow02
1919,44sbWBFswUY,30,40,/m/03r5q_,/m/04rlf,/m/0ggx5q,,,,,,,,,,1919,,big-cow02
1920,45JHcLU57B8,20,30,/m/04_sv,/m/07phhsh,/m/07yv9,,,,,,,,,,1920,,big-cow02
1921,45SDgM3d1SU,210,220,/m/04rlf,/m/07hvw1,/m/09x0r,/t/dd00128,,,,,,,,,1921,,big-cow02
1922,45T-QifnyCA,50,60,/m/04gxbd,,,,,,,,,,,,1922,,big-cow02
1923,45_hB4QUjNk,30,40,/m/01s0vc,/m/09x0r,,,,,,,,,,,1923,,big-cow02
1924,45h1cMSHzYU,110,120,/m/04rlf,/m/05zppz,/m/06by7,/m/07p6fty,/m/09x0r,,,,,,,,1924,,big-cow02
1925,45iNSkfzOwM,190,200,/m/039jq,/m/04rlf,,,,,,,,,,,1925,,big-cow02
1926,45oHAaBAkm0,500,510,/m/02bm9n,/m/05zc1,/m/0l7xg,/t/dd00077,,,,,,,,,1926,,big-cow02
1927,45vBbOhzS6g,50,60,/m/03qc9zr,/m/09x0r,,,,,,,,,,,1927,,big-cow02
1928,45vy1dbFAdU,90,100,/m/02pjr4,,,,,,,,,,,,1928,,big-cow02
1929,466XkuormNQ,30,40,/m/03q5t,/m/05148p4,,,,,,,,,,,1929,,big-cow02
1930,46t-4NFQ9_w,2,12,/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk,,,,,,1930,,big-cow02
1931,46zbt7TQHRs,0,10,/m/025rv6n,/m/07qn5dc,/m/09b5t,,,,,,,,,,1931,,big-cow02
1932,476vNb6thyM,30,40,/m/0342h,/m/03_d0,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y,,,,,,1932,,big-cow02
1933,47M1MLCC2Uk,150,160,/m/03p19w,,,,,,,,,,,,1933,,big-cow02
1934,480TNF8Psk0,120,130,/m/02c8p,,,,,,,,,,,,1934,,big-cow02
1935,487jIOnY-yE,18,28,/m/07qdb04,/m/09ddx,/m/0jbk,,,,,,,,,,1935,,big-cow02
1936,48Jgt4igVEI,21,31,/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092,,,,,,,,,1936,,big-cow02
1937,48zE-hRAYEA,30,40,/m/032s66,/m/04zjc,/m/0_1c,,,,,,,,,,1937,,big-cow02
1938,492jB4DXETM,240,250,/m/015p6,/m/020bb7,/m/03vt0,/m/07pggtn,/m/09xqv,,,,,,,,1938,,big-cow02
1939,498ynMnZ6Lo,30,40,/m/02dgv,/m/07rjzl8,/m/07yv9,/m/09x0r,,,,,,,,,1939,,big-cow02
1940,49WpWcOnPs4,200,210,/m/03w41f,,,,,,,,,,,,1940,,big-cow02
1941,49efBAywR9Y,150,160,/m/07cx4,/m/09x0r,/t/dd00125,,,,,,,,,,1941,,big-cow02
1942,49nqh7uI9fw,30,40,/m/04rlf,/m/07gxw,/m/07qfr4h,/m/07szfh9,,,,,,,,,1942,,big-cow02
1943,4A3_lLVLpUg,340,350,/m/02z32qm,/m/09ct_,,,,,,,,,,,1943,,big-cow02
1944,4A5RpztQf-A,30,40,/t/dd00006,,,,,,,,,,,,1944,,big-cow02
1945,4A5lud7-cJo,21,31,/m/012ndj,/m/03j1ly,/m/03kmc9,,,,,,,,,,1945,,big-cow02
1946,4AEQkIAfYio,30,40,/m/07q7njn,/m/09x0r,,,,,,,,,,,1946,,big-cow02
1947,4AHAeGLIrBc,30,40,/m/0192l,/m/085jw,,,,,,,,,,,1947,,big-cow02
1948,4AWUlyZP_CM,90,100,/m/01j3sz,/t/dd00001,,,,,,,,,,,1948,,big-cow02
1949,4AYMycTRYPQ,80,90,/m/03cczk,/t/dd00125,,,,,,,,,,,1949,,big-cow02
1950,4AejyFDHP_k,30,40,/m/02p0sh1,/m/04rlf,/t/dd00031,,,,,,,,,,1950,,big-cow02
1951,4AfykLGm0j8,30,40,/m/04rlf,/m/06bz3,,,,,,,,,,,1951,,big-cow02
1952,4AhHKTDeoq4,30,40,/m/04rlf,/m/05fw6t,/m/07pkxdp,,,,,,,,,,1952,,big-cow02
1953,4Aj7Skyn1fs,260,270,/m/02pjr4,,,,,,,,,,,,1953,,big-cow02
1954,4AtBxhm2yYs,30,40,/m/06bz3,/m/09x0r,,,,,,,,,,,1954,,big-cow02
1955,4AvuMzSkees,150,160,/m/030rvx,/m/09x0r,,,,,,,,,,,1955,,big-cow02
1956,4AyEtCf3ND0,190,200,/m/0199g,/m/04rlf,/m/07yv9,/m/09x0r,/t/dd00128,,,,,,,,1956,,big-cow02
1957,4B0XlqLPFQI,330,340,/m/0mbct,,,,,,,,,,,,1957,,big-cow02
1958,4BIIFU_b6BY,0,10,/m/0155w,/m/04rlf,/m/07sbbz2,,,,,,,,,,1958,,big-cow02
1959,4BO6EbCTKwM,16,26,/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092,,,,,,,,,1959,,big-cow02
1960,4BSWc3S8XCk,30,40,/m/078jl,/m/07rjwbb,,,,,,,,,,,1960,,big-cow02
1961,4Bc9OoagYmo,80,90,/m/04rlf,/t/dd00031,,,,,,,,,,,1961,,big-cow02
1962,4Bf7KihcdXk,30,40,/m/03lty,/m/05r6t,/m/05w3f,/m/06by7,/m/0dl5d,,,,,,,,1962,,big-cow02
1963,4ByUnyBjmSs,80,90,/m/0d31p,,,,,,,,,,,,1963,,big-cow02
1964,4CCErQFp018,30,40,/m/02rtxlg,/m/03cczk,/m/07pdhp0,/m/09x0r,,,,,,,,,1964,,big-cow02
1965,4CkZqT26Vb0,30,40,/m/025td0t,/m/02cjck,/m/02v2lh,/m/04rlf,/m/0l14gg,,,,,,,,1965,,big-cow02
1966,4CrPPlHN9_s,90,100,/m/04rlf,/m/07m2kt,,,,,,,,,,,1966,,big-cow02
1967,4D-eMKR-uYE,26,36,/m/07rknqz,/m/07yv9,/m/09x0r,,,,,,,,,,1967,,big-cow02
1968,4DJIt2MEgV4,30,40,/m/02rtxlg,/m/09x0r,,,,,,,,,,,1968,,big-cow02
1969,4DlKNmVcoek,20,30,/m/07r04,/m/0gvgw0,,,,,,,,,,,1969,,big-cow02
1970,4DsPpi-2yTM,250,260,/m/02z32qm,/m/09x0r,,,,,,,,,,,1970,,big-cow02
1971,4DxSUbxjR0w,30,40,/m/05rj2,/m/09x0r,,,,,,,,,,,1971,,big-cow02
1972,4E7jRLLWJ9Q,0,10,/m/07pbtc8,/m/09x0r,,,,,,,,,,,1972,,big-cow02
1973,4EJQu1zqP50,380,390,/m/02bm9n,/m/07qh7jl,/t/dd00077,,,,,,,,,,1973,,big-cow02
1974,4EnJ-JGde6o,0,10,/m/02lkt,/m/04rlf,/m/09x0r,/t/dd00006,,,,,,,,,1974,,big-cow02
1975,4EvSIu0tvLw,30,40,/m/02cz_7,/m/09x0r,,,,,,,,,,,1975,,big-cow02
1976,4F66HK5DZe8,540,550,/m/0l156k,,,,,,,,,,,,1976,,big-cow02
1977,4FVEkGO5QJw,29,39,/m/07plct2,,,,,,,,,,,,1977,,big-cow02
1978,4Feti5Ln-LY,0,10,/m/02g901,/m/04rlf,/m/09x0r,,,,,,,,,,1978,,big-cow02
1979,4G92jhdrbhs,30,40,/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00066,/t/dd00130,,,,,,,,1979,,big-cow02
1980,4G9OxASMGKE,100,110,/m/025_jnm,/m/04rlf,/m/09x0r,/t/dd00125,,,,,,,,,1980,,big-cow02
1981,4GGUH7ykdCg,22,32,/m/07qdb04,/m/09ddx,/m/09x0r,/m/0jbk,,,,,,,,,1981,,big-cow02
1982,4GLN768p5Z0,120,130,/m/04rlf,/m/07qqyl4,/m/09x0r,,,,,,,,,,1982,,big-cow02
1983,4GPDqOodSUU,140,150,/m/0463cq4,/m/09x0r,/m/0ytgt,,,,,,,,,,1983,,big-cow02
1984,4GclkzsR830,30,40,/t/dd00134,,,,,,,,,,,,1984,,big-cow02
1985,4GhWkUGlAS0,10,20,/m/0mbct,,,,,,,,,,,,1985,,big-cow02
1986,4GsJe7tvsl0,30,40,/m/06mb1,/m/07r10fb,,,,,,,,,,,1986,,big-cow02
1987,4GxRRVp3hD4,18,28,/m/068hy,/m/07qz6j3,/m/07r_k2n,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136,,,,,,1987,,big-cow02
1988,4H5p1W_oS9g,160,170,/m/01jt3m,/m/0838f,,,,,,,,,,,1988,,big-cow02
1989,4H8yUkaCwvA,30,40,/m/03w41f,,,,,,,,,,,,1989,,big-cow02
1990,4HCk1Jw3ELE,160,170,/m/0mkg,,,,,,,,,,,,1990,,big-cow02
1991,4HfU5OQUqq0,220,230,/m/04rlf,/m/08j51y,,,,,,,,,,,1991,,big-cow02
1992,4HvT5SJzS3w,80,90,/m/04rlf,/m/07qqyl4,/m/09x0r,,,,,,,,,,1992,,big-cow02
1993,4IFRy-EiW3I,60,70,/m/04rlf,/t/dd00121,/t/dd00125,,,,,,,,,,1993,,big-cow02
1994,4IJCSuJoo9o,2,12,/m/05rj2,/m/07qv_x_,/m/09x0r,,,,,,,,,,1994,,big-cow02
1995,4IOdEIHP27M,30,40,/m/07phhsh,,,,,,,,,,,,1995,,big-cow02
1996,4IZKViDklnM,30,40,/m/01z7dr,/m/04rlf,/m/09t49,,,,,,,,,,1996,,big-cow02
1997,4IvFk-bZ0-M,20,30,/m/01d3sd,/m/068hy,/m/09x0r,/m/0bt9lr,,,,,,,,,1997,,big-cow02
1998,4Iw554vfwe0,30,40,/m/0chx_,,,,,,,,,,,,1998,,big-cow02
1999,4JMyWnkJMwc,160,170,/m/07qs1cx,/t/dd00125,,,,,,,,,,,1999,,big-cow02
2000,4JOgMI5PEHo,110,120,/m/01h3n,/m/03vt0,/m/0h2mp,,,,,,,,,,2000,,big-cow02
2001,4JZ_fSXGTIQ,10,20,/m/03qtwd,/m/04gy_2,,,,,,,,,,,2001,,big-cow02
2002,4Jc8UZHaqHw,19,29,/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136,,,,,,,2002,,big-cow02
2003,4Juccc-jeDI,240,250,/m/07sr1lc,,,,,,,,,,,,2003,,big-cow02
2004,4K6nNmzeTk0,30,40,/m/0463cq4,/m/07s04w4,/m/09x0r,,,,,,,,,,2004,,big-cow02
2005,4KEmXh9FmmI,30,40,/m/019jd,/m/03m9d0z,/m/056ks2,/t/dd00092,,,,,,,,,2005,,big-cow02
2006,4KMtOk_sIB8,100,110,/m/07pjwq1,,,,,,,,,,,,2006,,big-cow02
2007,4KNMw4YcCBQ,430,440,/m/02cz_7,/m/04rlf,/m/09x0r,,,,,,,,,,2007,,big-cow02
2008,4Kc6fjIEV3s,22,32,/m/01h3n,/m/03vt0,/m/0c1dj,/m/0h2mp,,,,,,,,,2008,,big-cow02
2009,4KeFV0rAu_0,14,24,/m/04rlf,/m/07q7njn,,,,,,,,,,,2009,,big-cow02
2010,4KftZggyMsk,10,20,/m/05rj2,/m/09x0r,,,,,,,,,,,2010,,big-cow02
2011,4Kgz7XV0FX4,20,30,/m/096m7z,,,,,,,,,,,,2011,,big-cow02
2012,4Kh4x_we568,400,410,/m/02p01q,/m/07k1x,/m/083vt,/m/0_ksk,,,,,,,,,2012,,big-cow02
2013,4KqSdK5KM-I,80,90,/m/016cjb,/m/018j2,/m/01lyv,/m/0342h,/m/04rlf,/m/04rzd,/m/04szw,/m/0fx80y,/m/0gg8l,,,,2013,,big-cow02
2014,4KxLSx-EhHI,0,9,/m/09x0r,/t/dd00002,,,,,,,,,,,2014,,big-cow02
2015,4L9KyVVsQOc,30,40,/m/01glhc,/m/02sgy,/m/04rlf,/m/0g12c5,,,,,,,,,2015,,big-cow02
2016,4LDX7JFP1Gs,10,20,/m/016622,,,,,,,,,,,,2016,,big-cow02
2017,4LOy2bL6ifk,300,310,/m/08p9q4,,,,,,,,,,,,2017,,big-cow02
2018,4LZaV_Su0Us,70,80,/m/02fs_r,/m/030rvx,/m/07pp_mv,,,,,,,,,,2018,,big-cow02
2019,4M-KQ67k3uQ,11,21,/m/05x_td,/m/0912c9,/m/09x0r,/t/dd00128,,,,,,,,,2019,,big-cow02
2020,4MMhx8m8KBQ,380,390,/m/0838f,/m/09x0r,/t/dd00088,,,,,,,,,,2020,,big-cow02
2021,4MQH4jNHf4s,29,39,/m/07swgks,/m/09x0r,,,,,,,,,,,2021,,big-cow02
2022,4MRzQbAIyV4,90,100,/m/02mk9,/m/07r04,/m/07yv9,/t/dd00130,,,,,,,,,2022,,big-cow02
2023,4MSJcPKYJA8,80,90,/m/09x0r,/t/dd00088,,,,,,,,,,,2023,,big-cow02
2024,4MhGEzpMaxU,30,40,/m/03qtwd,/m/04gy_2,,,,,,,,,,,2024,,big-cow02
2025,4Mm5mBgktG0,30,40,/m/04rlf,/m/07gxw,/m/07s72n,/m/07szfh9,/m/08cyft,,,,,,,,2025,,big-cow02
2026,4Mo7tdV2LZk,30,40,/m/02p0sh1,/m/04rlf,,,,,,,,,,,2026,,big-cow02
2027,4NBN36NCT-8,30,40,/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07pggtn,/m/07svc2k,,,,,,,2027,,big-cow02
2028,4NXr-TTn6Tc,100,110,/m/07s02z0,,,,,,,,,,,,2028,,big-cow02
2029,4NZkW-XaIa4,30,40,/m/01h82_,/m/01jwx6,/m/04_sv,/m/07pb8fc,/m/07qmpdm,,,,,,,,2029,,big-cow02
2030,4N_Bj_RK8Cw,30,40,/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk,,,,,,,,,2030,,big-cow02
2031,4NivQO4JTGY,30,40,/m/07phxs1,,,,,,,,,,,,2031,,big-cow02
2032,4O-dYCrVKLY,30,40,/m/01m2v,/m/0316dw,,,,,,,,,,,2032,,big-cow02
2033,4OI4h9s6FsI,100,110,/m/0242l,,,,,,,,,,,,2033,,big-cow02
2034,4OLA0AIoMpk,20,30,/m/07plct2,,,,,,,,,,,,2034,,big-cow02
2035,4P0lThY7Bnk,30,40,/m/01jt3m,/m/0838f,,,,,,,,,,,2035,,big-cow02
2036,4PGJ6iClzqo,0,10,/m/09x0r,/t/dd00013,/t/dd00126,,,,,,,,,,2036,,big-cow02
2037,4PGzlwvXMnE,30,40,/m/0155w,/m/04rlf,,,,,,,,,,,2037,,big-cow02
2038,4PNPgaLKFlc,150,160,/m/04rlf,/t/dd00031,,,,,,,,,,,2038,,big-cow02
2039,4PRjMiZOx5I,30,40,/m/04rlf,/m/09t49,/m/09x0r,,,,,,,,,,2039,,big-cow02
2040,4PYTtp78Ig0,60,70,/m/03qc9zr,/m/04rlf,/m/09x0r,/m/0ytgt,,,,,,,,,2040,,big-cow02
2041,4Psj5jYa7a4,20,30,/m/02bxd,/m/04rlf,,,,,,,,,,,2041,,big-cow02
2042,4Psyk_xyBl0,40,50,/m/02rr_,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y,/m/0g12c5,,,,,2042,,big-cow02
2043,4PzDeoIqtH0,30,40,/m/01g90h,,,,,,,,,,,,2043,,big-cow02
2044,4Q1DDOpej1o,0,10,/m/04rlf,/m/09x0r,/t/dd00003,,,,,,,,,,2044,,big-cow02
2045,4Q1y8-PIf4k,30,40,/m/07r04,/m/07yv9,/m/09x0r,/m/0btp2,,,,,,,,,2045,,big-cow02
2046,4R1WPK3u8II,10,20,/m/02_nn,/m/04rlf,/m/09x0r,,,,,,,,,,2046,,big-cow02
2047,4RPlMgDBwFI,0,10,/m/01v_m0,/m/0hdsk,,,,,,,,,,,2047,,big-cow02
2048,4RRa816thrc,150,160,/m/04rlf,/t/dd00037,,,,,,,,,,,2048,,big-cow02
2049,4RkeslPWM8o,30,40,/t/dd00067,,,,,,,,,,,,2049,,big-cow02
2050,4RqJOZgHHgk,30,40,/m/09x0r,/t/dd00088,,,,,,,,,,,2050,,big-cow02
2051,4RrXwRDtBfk,30,40,/m/07plct2,,,,,,,,,,,,2051,,big-cow02
2052,4Rym4DqrhHM,30,40,/m/01xq0k1,/m/07rpkh9,/m/0ch8v,,,,,,,,,,2052,,big-cow02
2053,4S4NDnNTptY,30,40,/m/04rlf,/m/05lls,,,,,,,,,,,2053,,big-cow02
2054,4TDtUHo5cSE,30,40,/m/04rlf,/m/07qlf79,,,,,,,,,,,2054,,big-cow02
2055,4Tcahn7PwQU,280,290,/m/013y1f,/m/03gvt,,,,,,,,,,,2055,,big-cow02
2056,4TgXgwVndiw,160,170,/m/04rlf,/m/09x0r,/m/0ytgt,/t/dd00013,/t/dd00126,,,,,,,,2056,,big-cow02
2057,4TglPdylDzQ,150,160,/m/02x984l,/m/096m7z,/m/09x0r,,,,,,,,,,2057,,big-cow02
2058,4Tpy1lsfcSM,30,40,/m/02rhddq,/m/07r04,/m/07yv9,,,,,,,,,,2058,,big-cow02
2059,4TshFWSsrn8,290,300,/m/07rknqz,/m/07yv9,/m/0k4j,/m/0ltv,,,,,,,,,2059,,big-cow02
2060,4U4hkMV-gGU,110,120,/m/06xkwv,/m/07rcgpl,,,,,,,,,,,2060,,big-cow02
2061,4UBk9D19iOY,10,20,/m/06hck5,,,,,,,,,,,,2061,,big-cow02
2062,4UCZF_UnG10,27,37,/m/02mk9,/m/07q2z82,/m/07yv9,/m/09x0r,/t/dd00066,/t/dd00067,,,,,,,2062,,big-cow02
2063,4UZmJIVaL1U,14,24,/m/09x0r,/t/dd00006,,,,,,,,,,,2063,,big-cow02
2064,4UkP1uB1nLU,0,10,/m/015lz1,/m/04rlf,/m/04szw,/m/0b_fwt,/m/0fx80y,/t/dd00126,,,,,,,2064,,big-cow02
2065,4UnUrylORBM,19,29,/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk,,,,,,,,,2065,,big-cow02
2066,4Uwil7EfG5s,60,70,/m/03p19w,/m/09x0r,,,,,,,,,,,2066,,big-cow02
2067,4V3BKLNw9ZM,190,200,/m/07r5v4s,,,,,,,,,,,,2067,,big-cow02
2068,4V7Bhqy04VE,50,60,/m/025wky1,/m/09x0r,/t/dd00125,,,,,,,,,,2068,,big-cow02
2069,4V_-nmgCdCk,380,390,/m/06hps,/m/07r4gkf,,,,,,,,,,,2069,,big-cow02
2070,4VdV7ELQ9vE,310,320,/m/07r660_,/m/0ytgt,,,,,,,,,,,2070,,big-cow02
2071,4VegMOtu5YU,30,40,/m/02mk9,/m/07pb8fc,/t/dd00067,,,,,,,,,,2071,,big-cow02
2072,4ViTIFEK5Fo,90,100,/m/02qmj0d,/m/05pd6,,,,,,,,,,,2072,,big-cow02
2073,4VoWe5E1kmI,330,340,/m/04rlf,/m/0jtg0,,,,,,,,,,,2073,,big-cow02
2074,4Vq6WDtxTt4,30,40,/m/012ndj,/m/03j1ly,/m/03kmc9,,,,,,,,,,2074,,big-cow02
2075,4W0m9yTSlaI,270,280,/m/07pyy8b,/m/09x0r,,,,,,,,,,,2075,,big-cow02
2076,4W3Ql8JbEN8,30,40,/m/04rlf,/t/dd00034,,,,,,,,,,,2076,,big-cow02
2077,4W8BYc8ZMaE,30,40,/m/015lz1,/m/04rlf,/m/0z9c,,,,,,,,,,2077,,big-cow02
2078,4W8IZxn3nEI,30,40,/m/04rlf,/t/dd00003,/t/dd00006,,,,,,,,,,2078,,big-cow02
2079,4WD_zYTAudo,100,110,/m/046dlr,/m/09x0r,/t/dd00125,,,,,,,,,,2079,,big-cow02
2080,4WM4uisU3oI,20,30,/m/06_y0by,,,,,,,,,,,,2080,,big-cow02
2081,4WRgvRI06zc,30,40,/m/07pyf11,/m/07q2z82,/m/07yv9,/m/0k4j,/m/0ltv,,,,,,,,2081,,big-cow02
2082,4Wp37UanAOs,110,120,/m/012xff,/m/09x0r,,,,,,,,,,,2082,,big-cow02
2083,4X2aUZFZlzc,30,40,/m/0283d,/m/03mb9,/m/04rlf,/m/07gxw,/m/07lnk,/m/07qv_x_,/m/07s72n,/m/08cyft,/m/0ggx5q,,,,2083,,big-cow02
2084,4X3upUSL54I,240,250,/m/01j3sz,/m/09x0r,/m/0lyf6,,,,,,,,,,2084,,big-cow02
2085,4XASfgEfhqw,10,20,/m/0chx_,,,,,,,,,,,,2085,,big-cow02
2086,4XXY-Xtc9vM,0,4,/m/0242l,,,,,,,,,,,,2086,,big-cow02
2087,4XcFatlvf48,10,20,/m/032n05,/m/0jbk,,,,,,,,,,,2087,,big-cow02
2088,4XqMpn0WIKk,540,550,/m/01s0ps,/m/05148p4,/m/05r5c,,,,,,,,,,2088,,big-cow02
2089,4Y0Vq_3Lfdk,180,190,/m/07qfr4h,/m/09x0r,/t/dd00128,,,,,,,,,,2089,,big-cow02
2090,4Y5LBUVS1T8,30,40,/m/04229,/m/07yv9,/m/09x0r,,,,,,,,,,2090,,big-cow02
2091,4YLBdJ4Nkmc,0,10,/m/04cvmfc,,,,,,,,,,,,2091,,big-cow02
2092,4YPpyKEKZzc,350,360,/m/07q6cd_,/m/09x0r,,,,,,,,,,,2092,,big-cow02
2093,4YjA50pOah4,15,25,/m/09x0r,/t/dd00066,,,,,,,,,,,2093,,big-cow02
2094,4Yx-f0RSZAc,190,200,/m/07qyrcz,/m/09x0r,,,,,,,,,,,2094,,big-cow02
2095,4Z2Tt3NInDM,30,40,/m/04rlf,/m/07bjf,/m/09x0r,,,,,,,,,,2095,,big-cow02
2096,4Z9n1W7nmnA,120,130,/m/01s0vc,,,,,,,,,,,,2096,,big-cow02
2097,4ZDs4ebMaKc,480,490,/m/02bk07,/m/04rlf,,,,,,,,,,,2097,,big-cow02
2098,4ZJrKmDGdA4,140,150,/m/01hsr_,,,,,,,,,,,,2098,,big-cow02
2099,4ZSad2HmTJE,30,40,/m/04rlf,/m/0l14jd,/t/dd00003,,,,,,,,,,2099,,big-cow02
2100,4ZcZkNIUhxQ,130,140,/m/01g90h,/m/09x0r,,,,,,,,,,,2100,,big-cow02
2101,4_cfXx3iLes,30,40,/m/012ndj,/m/03j1ly,/m/03kmc9,,,,,,,,,,2101,,big-cow02
2102,4_pj-rF2ugs,3,13,/m/0l156k,,,,,,,,,,,,2102,,big-cow02
2103,4_qChbvQ8J8,230,240,/m/025wky1,/m/07yv9,,,,,,,,,,,2103,,big-cow02
2104,4_xgJjl0kyU,500,510,/m/01jg02,/m/07p_0gm,,,,,,,,,,,2104,,big-cow02
2105,4aCF0QTIsTM,30,40,/m/03cczk,/m/07pdhp0,,,,,,,,,,,2105,,big-cow02
2106,4aIeFNxtLTQ,40,50,/m/03w41f,,,,,,,,,,,,2106,,big-cow02
2107,4aJfQpHt9lY,160,170,/m/07pyf11,/m/07yv9,/m/0k4j,,,,,,,,,,2107,,big-cow02
2108,4aRMZ4ePmMM,210,220,/m/07rkbfh,/m/09x0r,/t/dd00126,,,,,,,,,,2108,,big-cow02
2109,4aaNd_8Iiic,30,40,/m/02p0sh1,/m/04rlf,,,,,,,,,,,2109,,big-cow02
2110,4adCzzgEJ-g,510,520,/m/03v3yw,,,,,,,,,,,,2110,,big-cow02
2111,4alfM-EBVHE,241,251,/m/03m5k,/m/0d8_n,,,,,,,,,,,2111,,big-cow02
2112,4arad6my08E,25,35,/m/012n7d,/m/03j1ly,/m/03kmc9,,,,,,,,,,2112,,big-cow02
2113,4awN9CsY05U,2,12,/t/dd00134,,,,,,,,,,,,2113,,big-cow02
2114,4b8gTARnmVE,30,40,/m/0145m,/m/0164x2,/m/04rlf,/m/0l14gg,/m/0ln16,,,,,,,,2114,,big-cow02
2115,4bJeisLGFuA,0,10,/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md,,,,,2115,,big-cow02
2116,4bvlyKgMXVI,30,40,/m/02fxyj,/m/04rlf,,,,,,,,,,,2116,,big-cow02
2117,4bx70EFdOKE,240,250,/m/024dl,/m/09x0r,,,,,,,,,,,2117,,big-cow02
2118,4by-XGXdrXg,470,480,/m/09x0r,/m/0lyf6,,,,,,,,,,,2118,,big-cow02
2119,4cM5nWHnbS8,200,210,/m/01x3z,/m/09x0r,,,,,,,,,,,2119,,big-cow02
2120,4dGlrvX_EfI,20,30,/m/07pyf11,/m/07q2z82,,,,,,,,,,,2120,,big-cow02
2121,4dVBMGZequQ,410,420,/m/019jd,/m/06q74,,,,,,,,,,,2121,,big-cow02
2122,4eIRoqWUjRk,30,40,/m/07qjznl,,,,,,,,,,,,2122,,big-cow02
2123,4eLBAlJq1cg,20,30,/m/02c8p,/m/04rlf,/m/09x0r,,,,,,,,,,2123,,big-cow02
2124,4eaTaE1u2t4,570,580,/m/07pyy8b,/m/09x0r,,,,,,,,,,,2124,,big-cow02
2125,4egukLBpAcQ,30,40,/m/01j4z9,/m/07yv9,/m/09x0r,,,,,,,,,,2125,,big-cow02
2126,4enilF4pEko,0,10,/m/03vt0,/m/07r4gkf,/m/09xqv,,,,,,,,,,2126,,big-cow02
2127,4ep09nZl3LA,30,40,/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r,,,,,,,,,2127,,big-cow02
2128,4eqRyB5mMlI,6,16,/m/09f96,/m/0h2mp,,,,,,,,,,,2128,,big-cow02
2129,4ewhrrQCJic,120,130,/m/032s66,/m/073cg4,,,,,,,,,,,2129,,big-cow02
2130,4ezo771lGts,210,220,/m/014zdl,/m/04rlf,,,,,,,,,,,2130,,big-cow02
2131,4f0Lxv0T_BY,330,340,/m/07qwyj0,,,,,,,,,,,,2131,,big-cow02
2132,4fh52mLYBYw,80,90,/m/07pjjrj,/m/07rdhzs,,,,,,,,,,,2132,,big-cow02
2133,4fmF9mm3hsM,210,220,/m/02p01q,/m/07pdjhy,,,,,,,,,,,2133,,big-cow02
2134,4frNzH2u6Us,30,40,/m/04rlf,/m/05fw6t,/m/07pkxdp,,,,,,,,,,2134,,big-cow02
2135,4g8ES0jGr8c,420,430,/m/0cj0r,,,,,,,,,,,,2135,,big-cow02
2136,4gFbCdHle0w,30,40,/m/07ptzwd,/m/0838f,,,,,,,,,,,2136,,big-cow02
2137,4gTHEt6np5o,30,40,/m/04fgwm,/m/04rlf,/m/09x0r,,,,,,,,,,2137,,big-cow02
2138,4gbVXy2sQt8,30,40,/m/0h9mv,,,,,,,,,,,,2138,,big-cow02
2139,4go6CQ_RhYQ,250,260,/m/03wvsk,,,,,,,,,,,,2139,,big-cow02
